L-2533,Luxembourg,,,49.611698,6.130000
L-7236,Bereldange,,,49.656898,6.127500
L-8834,Folschette,,,49.814201,5.874700
L-1417,Luxembourg,,,49.611698,6.130000
L-3461,Dudelange,,,49.480598,6.087500
L-4818,Rodange,,,49.546398,5.840800
L-7518,Rollingen,,,49.741699,6.114400
L-9771,Stockem,,,50.078899,5.958100
L-2999,Luxembourg,,,49.611698,6.130000
L-5231,Sandweiler,,,49.613300,6.218900
L-6934,Mensdorf,,,49.650799,6.303600
L-8023,Strassen,,,49.620602,6.073300
L-4330,Esch-Sur-Alzette,,,49.495800,5.980600
L-8339,Olm,,,49.657200,6.000300
L-4476,Belvaux,,,49.512798,5.929400
L-6681,Mertert,,,49.696098,6.481400
L-5366,Munsbach,,,49.629200,6.267500
L-5442,Roedt,,,49.567799,6.285000
L-5852,Hesperange,,,49.568100,6.151400
L-7274,Walferdange,,,49.658298,6.137200
L-1452,Luxembourg,,,49.611698,6.130000
L-1853,Luxembourg,,,49.611698,6.130000
L-3365,Leudelange,,,49.568298,6.065300
L-4774,Petange,,,49.558300,5.880600
L-7415,Brouch (Boevange-Sur-Attert),,,49.728298,6.066500
L-7760,Bissen,,,49.787498,6.069400
L-1711,Luxembourg,,,49.611698,6.130000
L-3359,Leudelange,,,49.568298,6.065300
L-3489,Dudelange,,,49.480598,6.087500
L-5365,Munsbach,,,49.629200,6.267500
L-9656,Harlange,,,49.931400,5.790000
L-3772,Tetange,,,49.475800,6.042200
L-4847,Rodange,,,49.546398,5.840800
L-6160,Bourglinster,,,49.697800,6.219700
L-6213,Consdorf,,,49.773102,6.338300
L-3386,Noertzange,,,49.509201,6.056100
L-6779,Grevenmacher,,,49.674702,6.441900
L-9041,Ettelbruck,,,49.847500,6.104200
L-6998,Hostert (Niederanven),,,49.655300,6.237400
L-8005,Bertrange,,,49.611099,6.050000
L-8308,Cap,,,49.644402,5.984400
L-2662,Luxembourg,,,49.611698,6.130000
L-3219,Bettembourg,,,49.518600,6.102800
L-3260,Bettembourg,,,49.518600,6.102800
L-6906,Niederanven,,,49.647499,6.260000
L-5554,Remich,,,49.544998,6.366900
L-6225,Kobenbour,,,49.750301,6.306100
L-8049,Strassen,,,49.620602,6.073300
L-9551,Wiltz,,,49.968899,5.931900
L-4037,Esch-Sur-Alzette,,,49.495800,5.980600
L-6148,Junglinster,,,49.707199,6.253100
L-8095,Bertrange,,,49.611099,6.050000
L-9755,Hupperdange,,,50.096100,6.059200
L-9687,Surre,,,49.903099,5.780000
L-4465,Soleuvre,,,49.525600,5.940600
L-4555,Differdange,,,49.524200,5.891400
L-5695,Emerange,,,49.486900,6.291700
L-6245,Mullerthal,,,49.784698,6.310800
L-8028,Strassen,,,49.620602,6.073300
L-1466,Luxembourg,,,49.639702,6.147100
L-1746,Luxembourg,,,49.611698,6.130000
L-3877,Schifflange,,,49.506401,6.012800
L-6616,Wasserbillig,,,49.709999,6.500300
L-7532,Rollingen,,,49.741699,6.114400
L-9251,Diekirch,,,49.867802,6.155800
L-9650,Esch-Sur-Sure,,,49.911701,5.935200
L-2529,Howald,,,49.611698,6.130000
L-4510,Differdange,,,49.524200,5.891400
L-5515,Remich,,,49.544998,6.366900
L-5962,Itzig,,,49.584202,6.173600
L-3923,Mondercange,,,49.533100,5.988300
L-4004,Esch-Sur-Alzette,,,49.495800,5.980600
L-7616,Larochette,,,49.776901,6.221100
L-7618,Larochette,,,49.776901,6.221100
L-7626,Larochette,,,49.776901,6.221100
L-9014,Ettelbruck,,,49.847500,6.104200
L-2315,Senningerberg,,,49.611698,6.130000
L-4552,Differdange,,,49.524200,5.891400
L-8444,Steinfort,,,49.661400,5.919200
L-9165,Merscheid (Heiderscheid),,,49.871899,5.972500
L-9417,Vianden,,,49.935001,6.208900
L-3636,Kayl,,,49.489201,6.039700
L-4540,Differdange,,,49.524200,5.891400
L-6713,Grevenmacher,,,49.674702,6.441900
L-9016,Ettelbruck,,,49.847500,6.104200
L-9767,Pintsch,,,49.994400,6.013100
L-1333,Luxembourg,,,49.611698,6.130000
L-3361,Leudelange,,,49.568298,6.065300
L-7737,Colmar-Berg,,,49.830601,6.098600
L-8327,Olm,,,49.657200,6.000300
L-2175,Luxembourg,,,49.611698,6.130000
L-7652,Heffingen,,,49.762501,6.241400
L-4658,Differdange,,,49.524200,5.891400
L-7377,Lorentzweiler,,,49.694698,6.142500
L-7452,Lintgen,,,49.715801,6.133600
L-7511,Rollingen,,,49.741699,6.114400
L-1644,Luxembourg,,,49.611698,6.130000
L-2128,Luxembourg,,,49.611698,6.130000
L-2450,Luxembourg,,,49.609699,6.129900
L-4261,Esch-Sur-Alzette,,,49.495800,5.980600
L-9710,Clervaux,,,50.054699,6.031400
L-2326,Luxembourg,,,49.611698,6.130000
L-4667,Differdange,,,49.524200,5.891400
L-7326,Steinsel,,,49.676899,6.123900
L-2444,Luxembourg,,,49.611698,6.130000
L-6494,Echternach,,,49.805599,6.422200
L-8542,Lannen,,,49.789398,5.839700
L-6490,Echternach,,,49.805599,6.422200
L-8286,Kehlen,,,49.668301,6.035800
L-9539,Wiltz,,,49.968899,5.931900
L-4625,Differdange,,,49.524200,5.891400
L-7430,Fischbach,,,49.739700,6.187200
L-1227,Luxembourg,,,49.611698,6.130000
L-2350,Luxembourg,,,49.611698,6.130000
L-3382,Noertzange,,,49.509201,6.056100
L-4305,Esch-Sur-Alzette,,,49.495800,5.980600
L-4045,Esch-Sur-Alzette,,,49.495800,5.980600
L-9776,Wilwerwiltz,,,49.988899,5.999200
L-2534,Luxembourg,,,49.626999,6.100200
L-8039,Strassen,,,49.620602,6.073300
L-8213,Mamer,,,49.627499,6.023300
L-9070,Ettelbruck,,,49.847500,6.104200
L-6674,Mertert,,,49.696098,6.481400
L-6756,Grevenmacher,,,49.674702,6.441900
L-9424,Vianden,,,49.935001,6.208900
L-3915,Mondercange,,,49.533100,5.988300
L-4488,Belvaux,,,49.512798,5.929400
L-5495,Wintrange,,,49.501400,6.352800
L-5773,Weiler-La-Tour,,,49.540798,6.200800
L-6210,Consdorf,,,49.773102,6.338300
L-7322,Steinsel,,,49.676899,6.123900
L-9759,Knaphoscheid,,,50.013302,5.964700
L-9968,Lausdorn,,,50.119202,6.083300
L-1125,Luxembourg,,,49.611698,6.130000
L-2919,Luxembourg,,,49.611698,6.130000
L-4172,Esch-Sur-Alzette,,,49.495800,5.980600
L-5506,Remerschen,,,49.488602,6.351700
L-1430,Luxembourg,,,49.611698,6.130000
L-2146,Luxembourg,,,49.611698,6.130000
L-2614,Luxembourg,,,49.611698,6.130000
L-3432,Dudelange,,,49.480598,6.087500
L-6793,Grevenmacher,,,49.674702,6.441900
L-7345,Heisdorf,,,49.676899,6.123900
L-8051,Bertrange,,,49.611099,6.050000
L-8293,Keispelt,,,49.694401,6.069400
L-2610,Luxembourg,,,49.611698,6.130000
L-4553,Differdange,,,49.524200,5.891400
L-5221,Sandweiler,,,49.613300,6.218900
L-6792,Grevenmacher,,,49.674702,6.441900
L-9407,Vianden,,,49.935001,6.208900
L-6684,Mertert,,,49.696098,6.481400
L-7232,Bereldange,,,49.656898,6.127500
L-1259,Senningerberg,,,49.611698,6.130000
L-3781,Tetange,,,49.475800,6.042200
L-3878,Schifflange,,,49.506401,6.012800
L-6137,Junglinster,,,49.707199,6.253100
L-1941,Luxembourg,,,49.611698,6.130000
L-5364,Schrassig,,,49.605801,6.258900
L-3593,Dudelange,,,49.480598,6.087500
L-4634,Differdange,,,49.524200,5.891400
L-5337,Moutfort,,,49.585300,6.255600
L-8824,Perle,,,49.811699,5.765800
L-3201,Bettembourg,,,49.518600,6.102800
L-4967,Clemency,,,49.596699,5.875800
L-8068,Bertrange,,,49.611099,6.050000
L-8132,Bridel,,,49.658298,6.082200
L-9050,Ettelbruck,,,49.847500,6.104200
L-4688,Differdange,,,49.524200,5.891400
L-4995,Schouweiler,,,49.582500,5.956400
L-5310,Contern,,,49.581902,6.226700
L-6648,Wasserbillig,,,49.709999,6.500300
L-8445,Steinfort,,,49.661400,5.919200
L-8525,Calmus,,,49.725601,5.964400
L-1266,Luxembourg,,,49.611698,6.130000
L-2119,Luxembourg,,,49.611698,6.130000
L-4978,Fingig,,,49.603600,5.900800
L-8190,Kopstal,,,49.664398,6.073100
L-7417,Brouch (Boevange-Sur-Attert),,,49.728298,6.066500
L-7534,Mersch,,,49.748901,6.106100
L-2661,Luxembourg,,,49.611698,6.130000
L-3782,Tetange,,,49.475800,6.042200
L-6617,Wasserbillig,,,49.709999,6.500300
L-6750,Grevenmacher,,,49.674702,6.441900
L-8141,Bridel,,,49.658298,6.082200
L-9125,Schieren,,,49.830601,6.098600
L-2957,Luxembourg,,,49.611698,6.130000
L-3817,Schifflange,,,49.506401,6.012800
L-4106,Esch-Sur-Alzette,,,49.495800,5.980600
L-5850,Howald,,,49.566700,6.153800
L-8228,Mamer,,,49.627499,6.023300
L-3346,Leudelange,,,49.568298,6.065300
L-3514,Dudelange,,,49.480598,6.087500
L-4270,Esch-Sur-Alzette,,,49.495800,5.980600
L-5574,Remich,,,49.544998,6.366900
L-6666,Givenich,,,49.742199,6.480000
L-9142,Buerden,,,49.883099,6.098900
L-1881,Luxembourg,,,49.611698,6.130000
L-1952,Luxembourg,,,49.611698,6.130000
L-3472,Dudelange,,,49.480598,6.087500
L-5532,Remich,,,49.544998,6.366900
L-9235,Diekirch,,,49.867802,6.155800
L-3371,Leudelange,,,49.568298,6.065300
L-3855,Schifflange,,,49.506401,6.012800
L-4921,Hautcharage,,,49.577499,5.910800
L-9233,Diekirch,,,49.866699,6.158800
L-7781,Bissen,,,49.787498,6.069400
L-9089,Ettelbruck,,,49.847500,6.104200
L-2420,Luxembourg,,,49.611698,6.130000
L-3813,Schifflange,,,49.506401,6.012800
L-5650,Mondorf-Les-Bains,,,49.505001,6.281100
L-5842,Hesperange,,,49.568100,6.151400
L-2263,Luxembourg,,,49.611698,6.130000
L-6688,Mertert,,,49.696098,6.481400
L-1274,Howald,,,49.611698,6.130000
L-5801,Hesperange,,,49.568100,6.151400
L-7540,Berschbach,,,49.743900,6.115000
L-8254,Mamer,,,49.627499,6.023300
L-6440,Echternach,,,49.813801,6.418600
L-7341,Heisdorf,,,49.676899,6.123900
L-8034,Strassen,,,49.620602,6.073300
L-8394,Olm,,,49.657200,6.000300
L-1865,Luxembourg,,,49.611698,6.130000
L-2887,Luxembourg,,,49.611698,6.130000
L-4462,Belvaux,,,49.512798,5.929400
L-4814,Rodange,,,49.546398,5.840800
L-9779,Lentzweiler,,,50.070000,5.978100
L-8333,Olm,,,49.657200,6.000300
L-4113,Esch-Sur-Alzette,,,49.495800,5.980600
L-4250,Esch-Sur-Alzette,,,49.495800,5.980600
L-4343,Esch-Sur-Alzette,,,49.495800,5.980600
L-4933,Bascharage,,,49.567501,5.910300
L-6942,Niederanven,,,49.647499,6.260000
L-7759,Roost,,,49.786701,6.096100
L-7521,Mersch,,,49.748901,6.106100
L-1276,Luxembourg,,,49.611698,6.130000
L-3567,Dudelange,,,49.480598,6.087500
L-4131,Esch-Sur-Alzette,,,49.495800,5.980600
L-9124,Schieren,,,49.830601,6.098600
L-4165,Esch-Sur-Alzette,,,49.495800,5.980600
L-8085,Bertrange,,,49.611099,6.050000
L-9672,Niederwampach,,,50.011700,5.843600
L-3844,Schifflange,,,49.506401,6.012800
L-5533,Remich,,,49.545101,6.370500
L-8805,Rambrouch,,,49.830799,5.845000
L-9557,Wiltz,,,49.968899,5.931900
L-3320,Berchem,,,49.540298,6.129200
L-4805,Rodange,,,49.546398,5.840800
L-7355,Helmdange,,,49.687199,6.143600
L-3588,Dudelange,,,49.480598,6.087500
L-5899,Syren,,,49.561901,6.221700
L-9459,Longsdorf,,,49.898899,6.205300
L-1351,Luxembourg,,,49.611698,6.130000
L-1418,Luxembourg,,,49.611698,6.130000
L-3728,Rumelange,,,49.460800,6.033100
L-7782,Bissen,,,49.787498,6.069400
L-1421,Luxembourg,,,49.611698,6.130000
L-3767,Tetange,,,49.475800,6.042200
L-7741,Colmar-Berg,,,49.792400,6.073100
L-6782,Grevenmacher,,,49.674702,6.441900
L-1508,Howald,,,49.611698,6.130000
L-2160,Luxembourg,,,49.611698,6.130000
L-2938,Luxembourg,,,49.611698,6.130000
L-4038,Esch-Sur-Alzette,,,49.495800,5.980600
L-7460,Prettingen,,,49.717499,6.120300
L-2088,Luxembourg,,,49.611698,6.130000
L-2723,Howald,,,49.611698,6.130000
L-3287,Bettembourg,,,49.518600,6.102800
L-3394,Roeser,,,49.542198,6.150000
L-1619,Luxembourg,,,49.611698,6.130000
L-1943,Luxembourg,,,49.611698,6.130000
L-9175,Niederfeulen,,,49.855598,6.047200
L-3352,Leudelange,,,49.568298,6.065300
L-4640,Differdange,,,49.524200,5.891400
L-6613,Wasserbillig,,,49.709999,6.500300
L-8211,Mamer,,,49.627499,6.023300
L-2946,Luxembourg,,,49.611698,6.130000
L-9203,Diekirch,,,49.867802,6.155800
L-8309,Cap,,,49.644402,5.984400
L-1732,Luxembourg,,,49.611698,6.130000
L-3941,Mondercange,,,49.533100,5.988300
L-4467,Soleuvre,,,49.525600,5.940600
L-4664,Differdange,,,49.524200,5.891400
L-9179,Oberfeulen,,,49.848099,6.035600
L-2093,Luxembourg,,,49.611698,6.130000
L-2147,Luxembourg,,,49.611698,6.130000
L-2228,Luxembourg,,,49.611698,6.130000
L-5670,Altwies,,,49.510601,6.257200
L-2730,Luxembourg,,,49.611698,6.130000
L-3431,Dudelange,,,49.480598,6.087500
L-8017,Strassen,,,49.620602,6.073300
L-3420,Dudelange,,,49.480598,6.087500
L-6420,Echternach,,,49.805599,6.422200
L-1427,Luxembourg,,,49.611698,6.130000
L-5485,Wormeldange-Haut,,,49.606201,6.401300
L-8189,Kopstal,,,49.664398,6.073100
L-8381,Kleinbettingen,,,49.646400,5.916400
L-9215,Diekirch,,,49.867802,6.155800
L-9762,Lullange,,,50.060001,5.941900
L-1340,Luxembourg,,,49.611698,6.130000
L-5831,Hesperange,,,49.568100,6.151400
L-6646,Wasserbillig,,,49.709999,6.500300
L-7270,Helmsange,,,49.652802,6.141400
L-3508,Dudelange,,,49.480598,6.087500
L-7343,Steinsel,,,49.676899,6.123900
L-8218,Mamer,,,49.627499,6.023300
L-1546,Luxembourg,,,49.611698,6.130000
L-5626,Mondorf-Les-Bains,,,49.505001,6.281100
L-8191,Kopstal,,,49.664398,6.073100
L-9291,Diekirch,,,49.867802,6.155800
L-9635,Bavigne,,,49.921902,5.849400
L-2018,Luxembourg,,,49.611698,6.130000
L-2422,Luxembourg,,,49.611698,6.130000
L-4702,Petange,,,49.558300,5.880600
L-5856,Hesperange,,,49.568100,6.151400
L-4912,Bascharage,,,49.567501,5.910300
L-6901,Roodt-Sur-Syre,,,49.662498,6.302800
L-3351,Leudelange,,,49.568298,6.065300
L-3447,Dudelange,,,49.480598,6.087500
L-3453,Dudelange,,,49.480598,6.087500
L-4416,Belvaux,,,49.512798,5.929400
L-7350,Lorentzweiler,,,49.694698,6.142500
L-9293,Diekirch,,,49.867802,6.155800
L-1026,Luxembourg,,,49.611698,6.130000
L-9010,Ettelbruck,,,49.847500,6.104200
L-3340,Huncherange,,,49.516899,6.065000
L-8711,Boevange-Sur-Attert,,,49.775299,6.015600
L-6447,Echternach,,,49.805599,6.422200
L-6438,Echternach,,,49.805599,6.422200
L-9244,Diekirch,,,49.867802,6.155800
L-9742,Boxhorn,,,50.083900,5.992500
L-3384,Noertzange,,,49.509201,6.056100
L-4251,Esch-Sur-Alzette,,,49.495800,5.980600
L-7640,Christnach,,,49.781101,6.273600
L-8047,Strassen,,,49.620602,6.073300
L-1270,Luxembourg,,,49.611698,6.130000
L-8250,Mamer,,,49.627499,6.023300
L-9835,Hoscheid-Dickt,,,50.009602,6.083700
L-1250,Luxembourg,,,49.611698,6.130000
L-2010,Luxembourg,,,49.611698,6.130000
L-8303,Cap,,,49.644402,5.984400
L-8613,Pratz,,,49.801701,5.939200
L-1112,Luxembourg,,,49.611698,6.130000
L-1412,Luxembourg,,,49.611698,6.130000
L-3671,Kayl,,,49.489201,6.039700
L-4304,Esch-Sur-Alzette,,,49.495800,5.980600
L-6701,Grevenmacher,,,49.674702,6.441900
L-3221,Bettembourg,,,49.518600,6.102800
L-3356,Leudelange,,,49.568298,6.065300
L-4430,Belvaux,,,49.512798,5.929400
L-4838,Rodange,,,49.546398,5.840800
L-7641,Christnach,,,49.789902,6.274600
L-9002,Ettelbruck,,,49.847500,6.104200
L-1208,Luxembourg,,,49.611698,6.130000
L-4535,Differdange,,,49.524200,5.891400
L-7213,Bereldange,,,49.656898,6.127500
L-7332,Mullendorf,,,49.680302,6.130000
L-7720,Colmar-Berg,,,49.816898,6.088100
L-9520,Wiltz,,,49.968899,5.931900
L-9671,Neunhausen,,,49.877499,5.887200
L-1256,Luxembourg,,,49.611698,6.130000
L-1648,Luxembourg,,,49.611000,6.130300
L-3490,Dudelange,,,49.480598,6.087500
L-7715,Colmar-Berg,,,49.816898,6.088100
L-4582,Differdange,,,49.524200,5.891400
L-4786,Petange,,,49.558300,5.880600
L-4960,Clemency,,,49.596699,5.875800
L-1262,Luxembourg,,,49.611698,6.130000
L-4056,Esch-Sur-Alzette,,,49.495800,5.980600
L-4252,Esch-Sur-Alzette,,,49.495800,5.980600
L-4509,Differdange,,,49.524200,5.891400
L-4623,Differdange,,,49.524200,5.891400
L-9390,Reisdorf,,,49.868599,6.267800
L-2900,Luxembourg,,,49.611698,6.130000
L-4323,Esch-Sur-Alzette,,,49.495800,5.980600
L-7306,Mullendorf,,,49.680302,6.130000
L-9122,Schieren,,,49.830601,6.098600
L-6312,Beaufort,,,49.835800,6.291700
L-8354,Garnich,,,49.616699,5.952500
L-3918,Mondercange,,,49.533100,5.988300
L-4802,Rodange,,,49.546398,5.840800
L-5613,Mondorf-Les-Bains,,,49.505001,6.281100
L-5822,Hesperange,,,49.568100,6.151400
L-3330,Crauthem,,,49.535599,6.146900
L-4030,Esch-Sur-Alzette,,,49.495800,5.980600
L-5415,Canach,,,49.606899,6.325800
L-6725,Grevenmacher,,,49.674702,6.441900
L-5549,Remich,,,49.544998,6.366900
L-5951,Itzig,,,49.584202,6.173600
L-6850,Manternach,,,49.702801,6.426400
L-5501,Remich,,,49.544998,6.366900
L-8357,Goeblange,,,49.669701,5.965300
L-4023,Esch-Sur-Alzette,,,49.495800,5.980600
L-4504,Oberkorn,,,49.513599,5.896100
L-8201,Mamer,,,49.627499,6.023300
L-2226,Luxembourg,,,49.611698,6.130000
L-3451,Dudelange,,,49.480598,6.087500
L-4807,Rodange,,,49.546398,5.840800
L-8322,Olm,,,49.657200,6.000300
L-4875,Lamadelaine,,,49.546398,5.856400
L-7337,Heisdorf,,,49.677601,6.125100
L-5632,Mondorf-Les-Bains,,,49.505001,6.281100
L-1330,Luxembourg,,,49.611698,6.130000
L-4033,Esch-Sur-Alzette,,,49.495800,5.980600
L-5368,Schuttrange,,,49.620602,6.268600
L-5552,Remich,,,49.544998,6.366900
L-5561,Remich,,,49.544998,6.366900
L-8025,Strassen,,,49.620602,6.073300
L-9534,Wiltz,,,49.968899,5.931900
L-3650,Kayl,,,49.489201,6.039700
L-3812,Schifflange,,,49.506401,6.012800
L-4642,Differdange,,,49.524200,5.891400
L-4996,Schouweiler,,,49.582500,5.956400
L-1258,Luxembourg,,,49.611698,6.130000
L-1855,Luxembourg,,,49.611698,6.130000
L-2609,Luxembourg,,,49.611698,6.130000
L-4085,Esch-Sur-Alzette,,,49.495800,5.980600
L-1332,Luxembourg,,,49.611698,6.130000
L-3418,Dudelange,,,49.480598,6.087500
L-4506,Differdange,,,49.524200,5.891400
L-1362,Luxembourg,,,49.611698,6.130000
L-2764,Luxembourg,,,49.611698,6.130000
L-8077,Bertrange,,,49.611099,6.050000
L-5710,Aspelt,,,49.522800,6.224700
L-6419,Echternach,,,49.805599,6.422200
L-9639,Boulaide,,,49.887798,5.816400
L-8526,Colpach-Bas,,,49.758301,5.826900
L-3927,Mondercange,,,49.533100,5.988300
L-5692,Elvange (Burmerange),,,49.505299,6.316400
L-6201,Consdorf,,,49.773102,6.338300
L-8373,Hobscheid,,,49.688599,5.914700
L-3251,Bettembourg,,,49.518600,6.102800
L-6772,Grevenmacher,,,49.674702,6.441900
L-8330,Cap,,,49.644402,5.984400
L-9284,Diekirch,,,49.867802,6.155800
L-4083,Esch-Sur-Alzette,,,49.495800,5.980600
L-4276,Esch-Sur-Alzette,,,49.495800,5.980600
L-9119,Schieren,,,49.830601,6.098600
L-9239,Diekirch,,,49.867802,6.155800
L-4810,Rodange,,,49.546398,5.840800
L-5770,Weiler-La-Tour,,,49.540798,6.200800
L-7512,Mersch,,,49.748901,6.106100
L-2987,Luxembourg,,,49.611698,6.130000
L-3468,Dudelange,,,49.480598,6.087500
L-6785,Grevenmacher,,,49.674702,6.441900
L-8069,Strassen,,,49.620602,6.073300
L-4384,Ehlerange,,,49.524200,5.966100
L-4481,Belvaux,,,49.512798,5.929400
L-7563,Mersch,,,49.748901,6.106100
L-7601,Larochette,,,49.776901,6.221100
L-9205,Diekirch,,,49.867802,6.155800
L-4350,Esch-Sur-Alzette,,,49.495800,5.980600
L-5816,Hesperange,,,49.568100,6.151400
L-8002,Strassen,,,49.620602,6.073300
L-8390,Nospelt,,,49.675301,6.008900
L-2086,Luxembourg,,,49.611698,6.130000
L-4017,Esch-Sur-Alzette,,,49.495800,5.980600
L-4134,Esch-Sur-Alzette,,,49.495800,5.980600
L-9230,Diekirch,,,49.867802,6.155800
L-2715,Luxembourg,,,49.611698,6.130000
L-5977,Itzig,,,49.584202,6.173600
L-9676,Noertrange,,,49.979698,5.910800
L-6686,Mertert,,,49.696098,6.481400
L-8226,Mamer,,,49.627499,6.023300
L-6585,Steinheim,,,49.820202,6.474000
L-7218,Helmsange,,,49.652802,6.141400
L-9243,Diekirch,,,49.867802,6.155800
L-1146,Luxembourg,,,49.611698,6.130000
L-5418,Ehnen,,,49.599701,6.387800
L-9184,Schieren,,,49.830601,6.098600
L-9258,Diekirch,,,49.867802,6.155800
L-8464,Eischen,,,49.685600,5.878600
L-4349,Esch-Sur-Alzette,,,49.495800,5.980600
L-6409,Echternach,,,49.805599,6.422200
L-8045,Strassen,,,49.620602,6.073300
L-8396,Septfontaines,,,49.701099,5.967200
L-1750,Luxembourg,,,49.618599,6.125100
L-1852,Luxembourg,,,49.611698,6.130000
L-5761,Hassel,,,49.548599,6.209200
L-7421,Cruchten,,,49.791901,6.132800
L-3358,Leudelange,,,49.568298,6.065300
L-8392,Nospelt,,,49.675301,6.008900
L-4683,Differdange,,,49.524200,5.891400
L-9116,Schieren,,,49.830601,6.098600
L-9167,Mertzig,,,49.833900,6.007500
L-6140,Junglinster,,,49.707199,6.253100
L-2012,Luxembourg,,,49.611698,6.130000
L-2431,Luxembourg,,,49.611698,6.130000
L-4629,Differdange,,,49.524200,5.891400
L-5651,Mondorf-Les-Bains,,,49.505001,6.281100
L-9391,Reisdorf,,,49.868599,6.267800
L-1647,Luxembourg,,,49.611698,6.130000
L-1837,Luxembourg,,,49.611698,6.130000
L-8129,Bridel,,,49.658298,6.082200
L-9206,Diekirch,,,49.867802,6.155800
L-2132,Luxembourg,,,49.606499,6.121000
L-5372,Munsbach,,,49.629200,6.267500
L-8018,Strassen,,,49.620602,6.073300
L-9708,Clervaux,,,50.054699,6.031400
L-7237,Helmsange,,,49.652802,6.141400
L-1246,Luxembourg,,,49.611698,6.130000
L-1347,Luxembourg,,,49.611698,6.130000
L-2313,Luxembourg,,,49.611698,6.130000
L-6582,Rosport,,,49.797798,6.504200
L-9268,Diekirch,,,49.867802,6.155800
L-9545,Wiltz,,,49.968899,5.931900
L-3318,Bergem,,,49.525002,6.042200
L-3872,Schifflange,,,49.506401,6.012800
L-5339,Moutfort,,,49.585300,6.255600
L-9053,Ettelbruck,,,49.847500,6.104200
L-2910,Luxembourg,,,49.611698,6.130000
L-8384,Koerich,,,49.669998,5.950000
L-9517,Weidingen,,,49.972801,5.941900
L-9999,Wemperhardt,,,50.155602,6.053300
L-3873,Schifflange,,,49.506401,6.012800
L-4499,Limpach,,,49.558899,5.980600
L-4571,Differdange,,,49.524200,5.891400
L-8019,Strassen,,,49.620602,6.073300
L-4314,Esch-Sur-Alzette,,,49.495800,5.980600
L-8093,Bertrange,,,49.611099,6.050000
L-9948,Biwisch,,,50.118099,5.979200
L-1730,Luxembourg,,,49.611698,6.130000
L-4580,Differdange,,,49.524200,5.891400
L-7556,Mersch,,,49.748901,6.106100
L-1319,Luxembourg,,,49.611698,6.130000
L-4230,Esch-Sur-Alzette,,,49.495800,5.980600
L-7424,Essingen,,,49.778900,6.116700
L-1354,Luxembourg,,,49.611698,6.130000
L-4477,Belvaux,,,49.512798,5.929400
L-5380,Uebersyren,,,49.628601,6.278100
L-1131,Luxembourg,,,49.611698,6.130000
L-2449,Luxembourg,,,49.613400,6.126000
L-8057,Bertrange,,,49.611099,6.050000
L-1368,Luxembourg,,,49.611698,6.130000
L-6858,Muenschecker,,,49.693901,6.442200
L-7791,Bissen,,,49.787498,6.069400
L-9353,Bettendorf,,,49.876701,6.218100
L-2181,Luxembourg,,,49.611698,6.130000
L-3327,Crauthem,,,49.535599,6.146900
L-3441,Dudelange,,,49.480598,6.087500
L-4169,Esch-Sur-Alzette,,,49.495800,5.980600
L-1142,Luxembourg,,,49.611698,6.130000
L-3713,Rumelange,,,49.460800,6.033100
L-6486,Echternach,,,49.805599,6.422200
L-2937,Luxembourg,,,49.611698,6.130000
L-8127,Bridel,,,49.658298,6.082200
L-7726,Colmar-Berg,,,49.816898,6.088100
L-7789,Bissen,,,49.787498,6.069400
L-8054,Bertrange,,,49.611099,6.050000
L-1353,Howald,,,49.611698,6.130000
L-4559,Differdange,,,49.524200,5.891400
L-4926,Bascharage,,,49.567501,5.910300
L-7611,Larochette,,,49.776901,6.221100
L-4644,Differdange,,,49.524200,5.891400
L-5636,Mondorf-Les-Bains,,,49.505001,6.281100
L-9371,Gilsdorf,,,49.866901,6.182500
L-3735,Rumelange,,,49.460800,6.033100
L-6738,Grevenmacher,,,49.674702,6.441900
L-7520,Mersch,,,49.748901,6.106100
L-4719,Petange,,,49.558300,5.880600
L-6835,Boudlerbach,,,49.717800,6.355000
L-7201,Walferdange,,,49.658298,6.137200
L-7312,Steinsel,,,49.676899,6.123900
L-2950,Luxembourg,,,49.611698,6.130000
L-3377,Leudelange,,,49.568298,6.065300
L-3574,Dudelange,,,49.480598,6.087500
L-3774,Tetange,,,49.475800,6.042200
L-7318,Heisdorf,,,49.677898,6.125600
L-7359,Lorentzweiler,,,49.694698,6.142500
L-3385,Noertzange,,,49.509201,6.056100
L-6665,Herborn,,,49.741699,6.427800
L-7446,Lintgen,,,49.715801,6.133600
L-9140,Bourscheid,,,49.906700,6.060900
L-4545,Differdange,,,49.524200,5.891400
L-5887,Hesperange,,,49.568100,6.151400
L-5963,Itzig,,,49.584202,6.173600
L-4082,Esch-Sur-Alzette,,,49.495800,5.980600
L-6791,Grevenmacher,,,49.674702,6.441900
L-1731,Luxembourg,,,49.611698,6.130000
L-4536,Differdange,,,49.524200,5.891400
L-5236,Sandweiler,,,49.613300,6.218900
L-5833,Alzingen,,,49.564999,6.163600
L-6947,Niederanven,,,49.647499,6.260000
L-7622,Larochette,,,49.776901,6.221100
L-8266,Mamer,,,49.627499,6.023300
L-9501,Wiltz,,,49.968899,5.931900
L-1652,Luxembourg,,,49.611698,6.130000
L-3561,Dudelange,,,49.480598,6.087500
L-3913,Mondercange,,,49.533100,5.988300
L-5352,Oetrange,,,49.596401,6.260000
L-5713,Aspelt,,,49.522800,6.224700
L-7447,Lintgen,,,49.715801,6.133600
